WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
01/05/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,6,8,94188,Political violence,3186,35.2318,40.2761
01/12/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,7,20658,Political violence,3186,35.2318,40.2761
01/19/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,23633,Political violence,3186,35.2318,40.2761
01/26/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,2,31960,Political violence,3186,35.2318,40.2761
02/09/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,6,7,146691,Political violence,3186,35.2318,40.2761
02/16/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,20,31914,Political violence,3186,35.2318,40.2761
02/23/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,4,45432,Political violence,3186,35.2318,40.2761
03/02/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,9,17,178040,Political violence,3186,35.2318,40.2761
03/09/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,10,14385,Political violence,3186,35.2318,40.2761
03/16/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,7,24,113651,Political violence,3186,35.2318,40.2761
03/23/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,8,17,119089,Political violence,3186,35.2318,40.2761
03/30/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,6,16,86618,Political violence,3186,35.2318,40.2761
04/06/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,11,27,71531,Political violence,3186,35.2318,40.2761
04/13/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,5,8,13498,Political violence,3186,35.2318,40.2761
04/20/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,5,7,58311,Political violence,3186,35.2318,40.2761
04/27/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,7,8,59173,Political violence,3186,35.2318,40.2761
05/04/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,6,3,50229,Political violence,3186,35.2318,40.2761
05/11/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,49272,Political violence,3186,35.2318,40.2761
05/18/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,5,8,63146,Political violence,3186,35.2318,40.2761
05/25/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,3,38843,Political violence,3186,35.2318,40.2761
06/01/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,5,4,58387,Political violence,3186,35.2318,40.2761
06/08/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,2,58316,Political violence,3186,35.2318,40.2761
06/15/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,6,30756,Political violence,3186,35.2318,40.2761
06/22/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,18158,Political violence,3186,35.2318,40.2761
06/29/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,38750,Political violence,3186,35.2318,40.2761
07/06/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,8,10,97321,Political violence,3186,35.2318,40.2761
07/13/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,8,11,184971,Political violence,3186,35.2318,40.2761
07/20/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,7,2,90986,Political violence,3186,35.2318,40.2761
07/27/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,12,31270,Political violence,3186,35.2318,40.2761
08/03/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,5,4,73270,Political violence,3186,35.2318,40.2761
08/10/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,36537,Political violence,3186,35.2318,40.2761
08/17/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,8926,Political violence,3186,35.2318,40.2761
08/24/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,24220,Political violence,3186,35.2318,40.2761
08/31/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,15921,Political violence,3186,35.2318,40.2761
09/07/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,1,38363,Political violence,3186,35.2318,40.2761
09/14/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,8,4,101497,Political violence,3186,35.2318,40.2761
09/21/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,5,5047,Political violence,3186,35.2318,40.2761
09/28/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,6,13,193013,Political violence,3186,35.2318,40.2761
10/05/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,5,1,155053,Political violence,3186,35.2318,40.2761
10/12/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,6,117172,Political violence,3186,35.2318,40.2761
10/19/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,19279,Political violence,3186,35.2318,40.2761
10/26/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,5,0,65894,Political violence,3186,35.2318,40.2761
11/02/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,2,11918,Political violence,3186,35.2318,40.2761
11/16/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,21839,Political violence,3186,35.2318,40.2761
11/23/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,8,44012,Political violence,3186,35.2318,40.2761
11/30/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,37627,Political violence,3186,35.2318,40.2761
12/07/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,7865,Political violence,3186,35.2318,40.2761
12/14/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,62079,Political violence,3186,35.2318,40.2761
12/21/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,7,19,84914,Political violence,3186,35.2318,40.2761
12/28/2019,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,39006,Political violence,3186,35.2318,40.2761
01/04/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,5,57285,Political violence,3186,35.2318,40.2761
01/11/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,9,8,150402,Political violence,3186,35.2318,40.2761
01/18/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,2,81848,Political violence,3186,35.2318,40.2761
01/25/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,4699,Political violence,3186,35.2318,40.2761
02/01/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,3,85850,Political violence,3186,35.2318,40.2761
02/08/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,1,137620,Political violence,3186,35.2318,40.2761
02/15/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,32102,Political violence,3186,35.2318,40.2761
02/22/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,28354,Political violence,3186,35.2318,40.2761
02/29/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,5,175440,Political violence,3186,35.2318,40.2761
03/07/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,5,4,57288,Political violence,3186,35.2318,40.2761
03/14/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,3,48741,Political violence,3186,35.2318,40.2761
03/21/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,77497,Political violence,3186,35.2318,40.2761
03/28/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,8,5,79850,Political violence,3186,35.2318,40.2761
04/04/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,8,100589,Political violence,3186,35.2318,40.2761
04/11/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,1,53933,Political violence,3186,35.2318,40.2761
04/18/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,6,4,80549,Political violence,3186,35.2318,40.2761
04/25/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,8,3,57184,Political violence,3186,35.2318,40.2761
05/02/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,36643,Political violence,3186,35.2318,40.2761
05/09/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,62106,Political violence,3186,35.2318,40.2761
05/16/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,13,6,181950,Political violence,3186,35.2318,40.2761
05/23/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,5,5,94244,Political violence,3186,35.2318,40.2761
05/30/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,31506,Political violence,3186,35.2318,40.2761
06/06/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,0,68636,Political violence,3186,35.2318,40.2761
06/13/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,5838,Political violence,3186,35.2318,40.2761
06/20/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,2,116135,Political violence,3186,35.2318,40.2761
06/27/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,14372,Political violence,3186,35.2318,40.2761
07/04/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,38698,Political violence,3186,35.2318,40.2761
07/11/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,6016,Political violence,3186,35.2318,40.2761
07/18/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,5,6,21114,Political violence,3186,35.2318,40.2761
07/25/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,31794,Political violence,3186,35.2318,40.2761
08/01/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,2,58339,Political violence,3186,35.2318,40.2761
08/08/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,28423,Political violence,3186,35.2318,40.2761
08/15/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,8,24,101528,Political violence,3186,35.2318,40.2761
08/22/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,31628,Political violence,3186,35.2318,40.2761
08/29/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,8,1,84285,Political violence,3186,35.2318,40.2761
09/05/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,7,2,96056,Political violence,3186,35.2318,40.2761
09/12/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,14,11,88357,Political violence,3186,35.2318,40.2761
09/19/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,5,15,48402,Political violence,3186,35.2318,40.2761
09/26/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,7,2,70408,Political violence,3186,35.2318,40.2761
10/03/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,6,3,119750,Political violence,3186,35.2318,40.2761
10/10/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,10,9,102934,Political violence,3186,35.2318,40.2761
10/17/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,7,2,96103,Political violence,3186,35.2318,40.2761
10/24/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,2,18017,Political violence,3186,35.2318,40.2761
10/31/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,6,9,59184,Political violence,3186,35.2318,40.2761
11/07/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,3,78411,Political violence,3186,35.2318,40.2761
11/14/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,6,6,161131,Political violence,3186,35.2318,40.2761
11/21/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,5,8,82524,Political violence,3186,35.2318,40.2761
11/28/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,3,49049,Political violence,3186,35.2318,40.2761
12/05/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,7,1,125875,Political violence,3186,35.2318,40.2761
12/12/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,6,0,125849,Political violence,3186,35.2318,40.2761
12/19/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,6,1,100208,Political violence,3186,35.2318,40.2761
12/26/2020,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,7,5,87743,Political violence,3186,35.2318,40.2761
01/02/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,6,5,93820,Political violence,3186,35.2318,40.2761
01/09/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,9,7,134278,Political violence,3186,35.2318,40.2761
01/16/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,8,3,20497,Political violence,3186,35.2318,40.2761
01/23/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,12933,Political violence,3186,35.2318,40.2761
01/30/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,14,15009,Political violence,3186,35.2318,40.2761
02/06/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,5,0,4979,Political violence,3186,35.2318,40.2761
02/13/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,54972,Political violence,3186,35.2318,40.2761
02/20/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,6,6,98570,Political violence,3186,35.2318,40.2761
02/27/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,9,5,95508,Political violence,3186,35.2318,40.2761
03/06/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,11,5804,Political violence,3186,35.2318,40.2761
03/13/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,8,9,134120,Political violence,3186,35.2318,40.2761
03/20/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,6,6,64069,Political violence,3186,35.2318,40.2761
03/27/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,27419,Political violence,3186,35.2318,40.2761
04/03/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,6,7,59493,Political violence,3186,35.2318,40.2761
04/10/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,1,17560,Political violence,3186,35.2318,40.2761
04/17/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,7,2,42299,Political violence,3186,35.2318,40.2761
04/24/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,7,5,54333,Political violence,3186,35.2318,40.2761
05/01/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,4,17922,Political violence,3186,35.2318,40.2761
05/08/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,6,12,92872,Political violence,3186,35.2318,40.2761
05/15/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,0,27059,Political violence,3186,35.2318,40.2761
05/22/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,13319,Political violence,3186,35.2318,40.2761
05/29/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,1,13024,Political violence,3186,35.2318,40.2761
06/05/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,3,20823,Political violence,3186,35.2318,40.2761
06/12/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,46704,Political violence,3186,35.2318,40.2761
06/19/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,6,5,41142,Political violence,3186,35.2318,40.2761
06/26/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,5206,Political violence,3186,35.2318,40.2761
07/03/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,3,4436,Political violence,3186,35.2318,40.2761
07/10/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,5,41673,Political violence,3186,35.2318,40.2761
07/24/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,3,18175,Political violence,3186,35.2318,40.2761
07/31/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,0,12462,Political violence,3186,35.2318,40.2761
08/07/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,4,41673,Political violence,3186,35.2318,40.2761
08/14/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,21854,Political violence,3186,35.2318,40.2761
08/21/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,7445,Political violence,3186,35.2318,40.2761
08/28/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,3,46345,Political violence,3186,35.2318,40.2761
09/04/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,6,57884,Political violence,3186,35.2318,40.2761
09/11/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,518,Political violence,3186,35.2318,40.2761
09/18/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,4,19365,Political violence,3186,35.2318,40.2761
09/25/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,6,4,30699,Political violence,3186,35.2318,40.2761
10/09/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,4,5226,Political violence,3186,35.2318,40.2761
10/16/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,101,Political violence,3186,35.2318,40.2761
10/23/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,4797,Political violence,3186,35.2318,40.2761
10/30/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,14504,Political violence,3186,35.2318,40.2761
11/06/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,5,78089,Political violence,3186,35.2318,40.2761
11/13/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,7,90962,Political violence,3186,35.2318,40.2761
11/20/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,10,68054,Political violence,3186,35.2318,40.2761
11/27/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,16,1397,Political violence,3186,35.2318,40.2761
12/04/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,5,26286,Political violence,3186,35.2318,40.2761
12/11/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,4,29953,Political violence,3186,35.2318,40.2761
12/25/2021,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,3,7740,Political violence,3186,35.2318,40.2761
01/01/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,5151,Political violence,3186,35.2318,40.2761
01/08/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,2722,Political violence,3186,35.2318,40.2761
01/15/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,32172,Political violence,3186,35.2318,40.2761
01/22/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,2,50843,Political violence,3186,35.2318,40.2761
01/29/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,37103,Political violence,3186,35.2318,40.2761
02/12/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,3,111693,Political violence,3186,35.2318,40.2761
02/19/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,4,56127,Political violence,3186,35.2318,40.2761
03/12/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,2609,Political violence,3186,35.2318,40.2761
03/19/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,5,7990,Political violence,3186,35.2318,40.2761
03/26/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,7,21374,Political violence,3186,35.2318,40.2761
04/02/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,4317,Political violence,3186,35.2318,40.2761
04/09/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,6,13,82968,Political violence,3186,35.2318,40.2761
04/16/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,4,10559,Political violence,3186,35.2318,40.2761
04/23/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,3,6522,Political violence,3186,35.2318,40.2761
04/30/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,8457,Political violence,3186,35.2318,40.2761
05/07/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,10,6260,Political violence,3186,35.2318,40.2761
05/14/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,3069,Political violence,3186,35.2318,40.2761
05/21/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,6260,Political violence,3186,35.2318,40.2761
05/28/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,37979,Political violence,3186,35.2318,40.2761
06/04/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,1,47335,Political violence,3186,35.2318,40.2761
06/11/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,10011,Political violence,3186,35.2318,40.2761
06/18/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,4,7,152782,Political violence,3186,35.2318,40.2761
06/25/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,45955,Political violence,3186,35.2318,40.2761
07/09/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,1,17370,Political violence,3186,35.2318,40.2761
07/16/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,45955,Political violence,3186,35.2318,40.2761
07/23/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,12185,Political violence,3186,35.2318,40.2761
07/30/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,3,4,20220,Political violence,3186,35.2318,40.2761
08/06/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,15758,Political violence,3186,35.2318,40.2761
08/13/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,20487,Political violence,3186,35.2318,40.2761
08/27/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,12662,Political violence,3186,35.2318,40.2761
09/03/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,10,555,Political violence,3186,35.2318,40.2761
09/10/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,5182,Political violence,3186,35.2318,40.2761
09/24/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,5510,Political violence,3186,35.2318,40.2761
10/01/2022,Middle East,Syria,Deir ez Zor,Explosions/Remote violence,Remote explosive/landmine/IED,8,0,83739,Political violence,3186,35.2318,40.2761
